Function Name, Cumulative Stack Size, Branch Type
"XCpP2TTDoe",0,Closed
"XCpP2TTDop",0,Closed
"XD4TVVGjp",0,Closed
"XHGTP9hTHCqTPHXTh2VaHnPVTh",0,Closed
"XHJTH422TTt8oVHUHV4CVCJUU",0,Closed
"XHP9h8Pw9",0,Closed
"XJnqGCTTXHG",0,Closed
"XPT3GVj",0,Closed
"XTJHXX47VC4TVCCnUC9TX",0,Closed
"XTa7CFCtPTMnA",0,Closed
"XThaoqP3TdJ8XHdXdTTX33",0,Closed
"XThaoqP3TdJ8nHdXdTTa33",0,Closed
"XTnJtCaCX6TPyh",0,Closed
"XTnJtChCX6TGyT4P2Xh2hG",0,Closed
"XTydD7TaXoDd6e",0,Closed
"XV4DJTX9J48HhToCC",0,Closed
"XaTnJtCsPCt2GFs",0,Closed
"XaTnJtCsPCt2GFu",0,Closed
"XaTnJtCuPCt2GFs",0,Closed
"XasPCt2GFs",0,Closed
"XasPCt2GFu",0,Closed
"XauPCt2GFs",0,Closed
"XfUWVd0hoAXtTXAPp",0,Closed
"XhP7CDaTTUHX",0,Closed
"XhP9XHUGCTTXHy",0,Closed
"Xn7C4XVTo2JCXtXTTqoo",0,Closed
"XtJCTCnTVt2GTX4UHT8CUthC",0,Closed
"YD74S",0,Closed
"YDTHXUCh9TqVVP3",0,Closed
"YDTHXUCh9TqVVPD",0,Closed
"YDTHXUCh9TqVVPp",0,Closed
"ZFczTTMm2PHjtG3VU8TP",0,Closed
"_AccessRevoke",0,Closed
"_AllocBit",0,Closed
"_Atexit",0,Closed
"_CWcsxfrm",0,Closed
"_Cbuild",0,Closed
"_Daysto",0,Closed
"_Dint",0,Closed
"_Dnorm",0,Closed
"_Dsign",0,Closed
"_Dtest",0,Closed
"_Exit",0,Closed
"_FCbuild",0,Closed
"_FDint",0,Closed
"_FDnorm",0,Closed
"_FDsign",0,Closed
"_FDtest",0,Closed
"_FLogpoly",0,Closed
"_FPoly",0,Closed
"_FXp_getw",0,Closed
"_FreeBit",0,Closed
"_GLOBAL__sub_I_AudioDecSvc_Util.cpp",0,Closed
"_GLOBAL__sub_I_ListenStreamMgr_StaticTopo.cpp",0,Closed
"_Init_db",0,Closed
"_LCbuild",0,Closed
"_LDint",0,Closed
"_LDsign",0,Closed
"_LDtest",0,Closed
"_Nnl",0,Closed
"_Read_sleb",0,Closed
"_Read_uleb",0,Closed
"_TofnJtJf4VatTh",0,Closed
"_TofnJtdCJC6Th3",0,Closed
"_UHTVnVh8sHFXDYI1",0,Closed
"_Unlockfilelock",0,Closed
"_Unlocksyslock",0,Closed
"_Valbytes",0,Closed
"_W3GtTiVXmnHU8VH",0,Closed
"avs_pdr_init(unsigned long)",0,Closed
"avs_ssr_init(unsigned long)",0,Closed
"topo_process(topo_struct*, unsigned long, _AudPP_BufInfo_t**, unsigned long, _AudPP_BufInfo_t**) (.extracted_region)",0,Closed
"topo_process(topo_struct*, unsigned long, _AudPP_BufInfo_t**, unsigned long, _AudPP_BufInfo_t**) (.extracted_region.20)",0,Closed
"topo_process(topo_struct*, unsigned long, _AudPP_BufInfo_t**, unsigned long, _AudPP_BufInfo_t**) (.extracted_region.21)",0,Closed
"topo_process(topo_struct*, unsigned long, _AudPP_BufInfo_t**, unsigned long, _AudPP_BufInfo_t**) (.extracted_region.21.1.0_i32_0)",0,Closed
"us_to_samples(short, unsigned short)",0,Closed
"AudPP_isPaused(_ThisAudDynaPPSvc_t const*)",0,Closed
"afe_cdc_ist_cb(void*)",0,Closed
"avs_pdr_deinit(unsigned long)",0,Closed
"avs_ssr_deinit(unsigned long)",0,Closed
"circ_buf_reset(circ_buf_struct_t*)",0,Closed
"topo_set_param(topo_struct*, void*, unsigned long, topo_set_get_param_mode_t, elite_msg_any_t*) (.2.2_i32_16.3_i8_0.4)",0,Recursive
"AudPP_find_node(audproc_event_query_payload_t*, audproc_event_node_t**)",0,Closed
"switchInGapless(_ThisAudDynaPPSvc_t*)",0,Closed
"topo_handle_eos(topo_struct*, unsigned long, unsigned char)",0,Closed
"voice_ss_config(ss_struct_type_t*, unsigned long)",0,Closed
"vpm_add_session(voice_proc_mgr*, vpm_session_object_t*, unsigned long)",0,Closed
"vpm_sr_is_valid(unsigned long)",0,Closed
"AudPP_isSleeping(_ThisAudDynaPPSvc_t const*)",0,Closed
"circ_adjust_read(circ_buf_struct_t*, unsigned long)",0,Closed
"AVS_SetLogCfgFile(aprv2_packet_t*)",0,Closed
"AudPP_AggregateBw(_ThisAudDynaPPSvc_t*)",0,Closed
"HAL_clock_mux_sel(unsigned long, unsigned long)",0,Closed
"hashtable_getnext(hashtable*, unsigned long*)",0,Closed
"voice_ss_get_kpps(ss_struct_type_t*, unsigned long*)",0,Closed
"vpm_get_mute_mode(vpm_session_object_t*, voice_mute_path_t*)",0,Closed
"vptx_modules_init(vptx_t*)",0,Closed
"vptx_sns_qmi_init(void*, qurt_elite_channel_t*, unsigned long, unsigned long, unsigned long)",0,Closed
"avsync_lib_getsize()",0,Closed
"topo_isBgThreadReq(topo_struct*)",0,Closed
"topo_is_ec_present(topo_struct*)",0,Closed
"AudPP_AggregateKpps(_ThisAudDynaPPSvc_t*)",0,Closed
"AudPP_isPortRunning(_ThisAudDynaPPSvc_t*, unsigned long)",0,Closed
"avsync_stats_update(void*, long long, unsigned long long)",0,Closed
"get_eq_lib_api_info(unsigned long, unsigned long*, unsigned long*)",0,Closed
"mem_blob_reader_eos(void*)",0,Closed
"topo_get_algo_delay(topo_struct*)",0,Closed
"topo_get_stack_size(topo_struct*)",0,Closed
"AudPP_GotoSleepState(_ThisAudDynaPPSvc_t*)",0,Closed
"AudPP_InitFormatConv(_AudPP_FormatConvType*, unsigned short)",0,Closed
"AudPP_isDisconnected(_ThisAudDynaPPSvc_t const*)",0,Closed
"AudPP_isInFatalState(_ThisAudDynaPPSvc_t const*)",0,Closed
"SetSoftSteppingParam(capi_v2_soft_vol const*, SoftSteppingParams*, unsigned long, unsigned long, unsigned long)",0,Closed
"avsync_stats_getsize()",0,Closed
"mem_blob_reader_tell(void*)",0,Closed
"vds_update_histogram(unsigned long, unsigned long)",0,Closed
"vptx_sns_qmi_destroy(void*)",0,Closed
"AudPP_GotoActiveState(_ThisAudDynaPPSvc_t*)",0,Closed
"AudPP_ResetFormatConv(_AudPP_FormatConvType*)",0,Closed
"AudPP_SetupFormatConv(_AudPP_FormatConvType*, unsigned long, unsigned long, unsigned char, unsigned long)",0,Closed
"afe_get_cdc_intr_type()",0,Closed
"afe_usb_data_callback(void*)",0,Closed
"capi_v2_p_eq_get_kpps(capi_v2_p_eq*)",0,Closed
"is_equal_media_format(capi_v2_standard_data_format_t const*, capi_v2_standard_data_format_t const*)",0,Closed
"vpm_media_id_is_nb_sr(unsigned long)",0,Closed
"vptx_sns_qmi_register(void*, long)",0,Closed
"afe_audioif_mux_shared(audioif_hw_t, unsigned long)",0,Closed
"afe_dev_group_callback(void*)",0,Closed
"afe_err_handler_deinit()",0,Closed
"avsync_stats_set_param(void*, e_param_t, void*)",0,Closed
"capi_v2_aig_clear_libs(capi_v2_aig*)",0,Closed
"is_clock_mode_external(unsigned long)",0,Closed
"vdec_get_sampling_rate(vdec_t*)",0,Closed
"AudPP_MediaFormatsEqual(_AdspAudioMediaFormatInfo_t const*, _AdspAudioMediaFormatInfo_t const*)",0,Closed
"AudioEncSvc_GetLastCapi(AudioEncSvc_t*)",0,Closed
"VSM_apr_router_get_cmdQ(unsigned char, qurt_elite_queue_t**)",0,Closed
"afe_dev_driver_callback(void*)",0,Closed
"_Z23afe_dev_driver_callbackPv__merged",0,Closed
"capi_v2_aig_init_events(capi_v2_aig*)",0,Closed
"capi_v2_eans_set_config(capi_v2_eans_t*, void*, unsigned long)",0,Closed
"capi_v2_eansv2_get_kpps(capi_v2_eans_t*)",0,Closed
"capi_v2_fir_init_events(capi_v2_fir_t*)",0,Closed
"capi_v2_pbe_init_events(capi_v2_pbe*)",0,Closed
"capi_v2_reverb_get_kpps(capi_v2_reverb*)",0,Closed
"vprx_is_custom_topology(unsigned long)",0,Closed
"vptx_is_custom_topology(unsigned long)",0,Closed
"vptx_sns_qmi_deregister(void*)",0,Closed
"AudPP_isPrimaryInputPort(unsigned long)",0,Closed
"AudioEncSvc_GetFirstCapi(AudioEncSvc_t*)",0,Closed
"MtMx_IdentifyBitConvType(unsigned long, unsigned long)",0,Closed
"VSM_apr_router_get_respQ(unsigned char, qurt_elite_queue_t**)",0,Closed
"audpp_buf_delay_mgr_init(_audpp_buf_delay_mgr*, AudPP_AudProcType, unsigned long volatile*)",0,Closed
"capi_v2_gain_init_config(capi_v2_gain_t*)",0,Closed
"capi_v2_p_eq_copy_config(capi_v2_p_eq*, signed char*)",0,Closed
"vpm_get_free_session_idx(voice_proc_mgr*, unsigned long*)",0,Closed
"vptx_sns_qmi_get_mem_req()",0,Closed
"AudioDecSvc_SyncToInputTS(DecTimeStampState_t*)",0,Closed
"afe_get_cdc_intr_gpio_num()",0,Closed
"afe_get_sample_rate_index(unsigned long, short*)",0,Closed
"afe_hdmi_output_pack_data(afe_hdmi_output_pack_info*, short*, long*, long, long) (.extracted_region)",0,Closed
"hal_mdss_hdmi_enable_core()",0,Closed
"hal_ts_set_source_type_v1(unsigned long, unsigned long)",0,Closed
"topo_get_search_module_id(unsigned long)",0,Closed
"topo_is_bg_thread_created(void*)",0,Closed
"topo_module_get_module_id(topo_struct*, unsigned long)",0,Closed
"vptx_sns_clear_qmi_signal(void*, reg_ind_signal_t)",0,Closed
"AudioEncSvc_IsProcessB4Eos(AudioEncSvc_t*)",0,Closed
"afe_device_lpi_gpio_deinit(gpio_int_properties*)",0,Closed
"afe_get_cdc_intr_gpio_type()",0,Closed
"afe_get_hdmitx_mmpm_coreid()",0,Closed
"capi_v2_bassboost_get_kpps(capi_v2_bassboost_t*)",0,Closed
"hal_mdss_hdmi_disable_core()",0,Closed
"hal_ts_set_timer_source_v1(unsigned long, unsigned long)",0,Closed
"topo_get_olm_mid_given_iid(topo_struct*, unsigned long, unsigned long*)",0,Closed
"vsm_utility_cache_enc_rate(vsm_session_object_t*, void*)",0,Closed
"AudioStreamMgr_VerifyHandle(unsigned short)",0,Closed
"HAL_clock_locate_clkid_pair(unsigned long, unsigned long*, unsigned long*)",0,Closed
"VSM_apr_router_get_svc_cmdQ(qurt_elite_queue_t**)",0,Closed
"afe_hdmi14_get_present_bits(unsigned long)",0,Closed
"capi_v2_chmixer_init_config(capi_v2_chmixer*)",0,Closed
"capi_v2_chmixer_init_events(capi_v2_chmixer*)",0,Closed
"capi_v2_latency_init_config(capi_v2_latency_t*)",0,Closed
"capi_v2_latency_init_events(capi_v2_latency_t*)",0,Closed
"capi_v2_limiter_init_config(capi_v2_limiter_t*)",0,Closed
"capi_v2_pu_get_interface_id(void*)",0,Closed
"copy_src_buf_to_framebuffer(circ_buf_state_t**, unsigned short, capi_v2_buf_t*, capi_v2_buf_t*)",0,Closed
"hal_ts_get_available_mux_id(unsigned long, unsigned long*, unsigned long*)",0,Closed
"is_amdb_module_handle_valid(adsp_amdb_module_handle_info_t const*)",0,Closed
"topo_module_get_instance_id(topo_struct*, unsigned long)",0,Closed
"topo_module_get_num_modules(topo_struct*)",0,Closed
"vpm_clear_sound_device_info(vpm_session_object_t*)",0,Closed
"vpm_is_calibration_required(vpm_session_object_t*)",0,Closed
"vptx_is_ready_for_get_param(vptx_t*, unsigned long, unsigned long)",0,Closed
"vsm_is_calibration_required(vsm_session_object_t*)",0,Closed
"AudioDecSvc_IsChanMapChanged(unsigned long, unsigned char*, unsigned long, unsigned char*)",0,Closed
"AudioEncSvc_InitOutBufParams(EncSvc_OutBufParams_t*)",0,Closed
"VSM_apr_router_get_svc_respQ(qurt_elite_queue_t**)",0,Closed
"afe_get_hdmitx_mmpm_bwportid()",0,Closed
"afe_get_port_signal_miss_cfg(unsigned long)",0,Closed
"capi_v2_virtualizer_get_kpps(capi_v2_virtualizer*)",0,Closed
"vpm_volume_level_query_cb_fn(void*, void*)",0,Closed
"vptx_sns_get_holding_pattern(void*)",0,Closed
"afe_hdmi14_copy_IEC60958_data(hdmi14_port_state*, unsigned short*, unsigned long*)",0,Closed
"afe_hdmi_output_fill_data_2ch(afe_hdmi_output_pack_info*, long*, short*, long, long) (.extracted_region)",0,Closed
"afe_hdmi_output_init_chstatus(hdmi_output_port_state*)",0,Closed
"afe_port_remove_custom_client(feedback_client_list_t**, elite_svc_handle_t*)",0,Closed
"afe_svc_validate_group_dev_id(unsigned short)",0,Closed
"capi_v2_dtmf_detect_get_delay(capi_v2_dtmf_detect_t*)",0,Closed
"capi_v2_sample_slip_calc_init(capi_v2_sample_slip_calc_t*)",0,Closed
"hal_mdss_hdmi_disable_hw_pack()",0,Closed
"topo_bg_is_extra_out_buff_req(void*, unsigned long)",0,Closed
"topo_is_port_or_stream_active(topo_struct*, unsigned long)",0,Closed
"voice_proc_mgr_get_apr_handle()",0,Closed
"vsm_utility_cache_minmax_rate(vsm_session_object_t*, void*)",0,Closed
"vsm_utility_media_id_is_valid(unsigned long)",0,Closed
"capi_v2_event_callback_limiter(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",0,Closed
"capi_v2_soft_vol_calc_gain_q28(unsigned short, unsigned long)",0,Closed
"elite_data_get_q_format_factor(unsigned long)",0,Closed
"equalizer_is_cross_fade_active(capi_v2_p_eq*)",0,Closed
"find_olm_index_in_resp_handler(olm_response_handler*, unsigned short)",0,Closed
"topo_get_virtualizer_module_id(unsigned long*)",0,Closed
"ultrasound_svc_circ_buff_reset(us_circ_buff_state_t*)",0,Closed
"afe_port_get_sample_rate_params(unsigned long, unsigned long*)",0,Closed
"afe_ssr_update_lpass_dma_status(unsigned long, unsigned long, unsigned long, unsigned char)",0,Closed
"avsync_lib_update_session_clock(void*, unsigned long long)",0,Closed
"capi_v2_aig_init_config_default(capi_v2_aig*)",0,Closed
"capi_v2_mbdrc_audio_init_events(capi_v2_mbdrc_t*)",0,Closed
"capi_v2_pu_set_process_function(void*, capi_v2_t*, void (*)(capi_v2_t*, capi_v2_stream_data_t const*, capi_v2_stream_data_t*))",0,Closed
"capi_v2_sample_slip_init_events(capi_v2_sample_slip*)",0,Closed
"elite_data_get_bytes_per_sample(unsigned long)",0,Closed
"elite_update_topology_with_olms(avcs_topology_definition_t*, void*, elite_cmn_topo_db_internal_entry_t*)",0,Closed
"hal_mdss_hdmi_enable_packet_ctl()",0,Closed
"hdmi_out_group_list_insert_node(hdmi_out_group_node**, hdmi_out_group_node*)",0,Closed
"hdmi_out_group_list_remove_node(hdmi_out_group_node**, hdmi_out_group_node*)",0,Closed
"topo_get_wait_for_open_response(topo_struct*)",0,Closed
"topo_set_wait_for_open_response(topo_struct*, unsigned char)",0,Closed
"vsm_utility_get_cached_dtx_mode(vsm_session_object_t*, vsm_enc_set_dtx_mode_t*)",0,Closed
"vsm_utility_vocoder_is_variable(unsigned long)",0,Closed
"AudioDecSvc_EarlyEos_ClearSignal(AudioDecSvc_t*, AudioDecSvc_OutStream_t*)",0,Closed
"AudioEncSvc_ResetTimeStampValues(TimeStampParams_t*)",0,Closed
"afe_hdmi_output_get_present_bits(unsigned long)",0,Closed
"afe_port_cust_add_to_client_list(feedback_client_list_t**, feedback_client_list_t*)",0,Closed
"audpp_buf_delay_mgr_buffer_freed(_audpp_buf_delay_mgr*, unsigned long)",0,Closed
"audpp_buf_delay_mgr_update_delay(_audpp_buf_delay_mgr*, unsigned long)",0,Closed
"capi_v2_virtualizer_update_delay(capi_v2_virtualizer*)",0,Closed
"hal_mdss_hdmi_disable_packet_ctl()",0,Closed
"hal_mdss_hdmi_enable_disable_hbr(hdmi_mod_en_state_t)",0,Closed
"topo_olm_response_get_struct_ptr(void*)",0,Closed
"vpm_is_dev_channel_info_modified(vpm_session_object_t*)",0,Closed
"topo_get_olm_open_response_result(topo_struct*)",0,Closed
"vsm_utility_cache_rate_modulation(vsm_session_object_t*, void*)",0,Closed
"afe_aanc_src_buffer_adjust_samples(afe_aanc_state*, short)",0,Closed
"hdmi_output_group_cfg_sanity_check(afe_param_id_group_device_hdmi_multistream_cfg_t*)",0,Closed
"hdmi_output_group_list_error_check(hdmi_out_group_list*)",0,Closed
"ultrasound_svc_circ_buff_increment(short**, short*, short*, long)",0,Closed
"vpm_set_session_cmd_pending_status(unsigned long, unsigned char)",0,Closed
"vpm_set_session_cmd_pending_status(unsigned long, unsigned char) (.1.1_i8_0)",0,Closed
"vpm_set_session_cmd_pending_status(unsigned long, unsigned char) (.1.1_i8_0)",0,Closed
"vpm_set_session_cmd_pending_status(unsigned long, unsigned char) (.2.1_i8_1)",0,Closed
"vsm_action_reconfig_mailbox_timing(vsm_session_object_t*)",0,Closed
"VSM_session_cmdQ_custom_msg_handler(vsm_session_object_t*)",0,Closed
"capi_v2_compressed_mute_init_config(capi_v2_compressed_mute_t*)",0,Closed
"capi_v2_compressed_mute_init_events(capi_v2_compressed_mute_t*)",0,Closed
"elite_cmn_topo_db_get_modules_count(avcs_topology_definition_t*, void*, unsigned long*, unsigned long*)",0,Closed
"hdmi_output_group_list_valid_update(unsigned short, hdmi_out_group_list*)",0,Closed
"topo_bg_th_out_buff_num_unit_frames(topo_struct*)",0,Closed
"topo_get_virtualizer_delay_param_id(unsigned long*)",0,Closed
"capi_v2_dynamic_resampler_init_event(capi_v2_dynamic_resampler*)",0,Closed
"capi_v2_dynamic_resampler_set_config(capi_v2_dynamic_resampler*)",0,Closed
"hdmi_out_group_list_stream_id_update(hdmi_out_group_node**)",0,Closed
"hdmi_output_group_list_get_stream_id(unsigned short, hdmi_out_group_list*)",0,Closed
"topo_check_if_wait_for_open_response(topo_struct*)",0,Closed
"vsm_action_update_mixer_port_mapping(vsm_session_object_t*)",0,Closed
"vsm_utility_get_max_mailbox_pkt_size(unsigned long, unsigned long*, unsigned long*)",0,Closed
"afe_get_i2s_group_device_state_object(afe_group_device_state_struct**, afe_i2s_group_device_state_struct**, unsigned short)",0,Closed
"check_compare_instance_id_in_olm_topo(elite_cmn_olm_topo_db_entry_t const*, unsigned long, unsigned short)",0,Closed
"hal_lpass_hdmi_output_ms_wait_bbit_v1(unsigned short, unsigned short)",0,Closed
"hal_lpass_hdmi_output_ms_wait_bbit_v2(unsigned short, unsigned short)",0,Closed
"topo_main_th_out_buff_num_unit_frames(topo_struct*)",0,Closed
"ultrasound_enc_svc_get_input_channels(ultrasound_enc_svc_t*)",0,Closed
"capi_v2_compressed_latency_init_events(capi_v2_compressed_latency_t*)",0,Closed
"capi_v2_sample_slip_calc_set_direction(capi_v2_sample_slip_calc_t*, ss_port_direction)",0,Closed
"hal_mdss_hdmi_reset_sample_present_bit()",0,Closed
"listen_proc_remap_deprecated_module_id(listen_proc_svc_t*, unsigned long)",0,Closed
"topo_check_if_wait_for_remote_response(topo_struct*)",0,Closed
"ultrasound_proc_svc_calc_tx_frame_size(ultrasound_proc_svc_t*, unsigned long*)",0,Closed
"ultrasound_svc_circ_buff_clear_content(us_circ_buff_state_t*)",0,Closed
"hal_lpass_hdmi_output_check_dma_intr_v1(unsigned short, unsigned long)",0,Closed
"hal_lpass_hdmi_output_check_dma_intr_v2(unsigned short, unsigned long)",0,Closed
"hal_lpass_hdmi_output_dp_mute_stream_v1(unsigned short, unsigned short)",0,Closed
"hal_lpass_hdmi_output_dp_mute_stream_v2(unsigned short, unsigned short)",0,Closed
"hal_lpass_hdmi_output_ms_mute_stream_v1(unsigned short, unsigned short)",0,Closed
"hal_lpass_hdmi_output_ms_mute_stream_v2(unsigned short, unsigned short)",0,Closed
"ultrasound_proc_svc_swap_rx_out_buffers(ultrasound_proc_svc_t*)",0,Closed
"voice_proc_mgr_apr_router_get_svc_cmd_q(qurt_elite_queue_t**)",0,Closed
"voice_proc_mgr_apr_router_get_svc_rsp_q(qurt_elite_queue_t**)",0,Closed
"vptx_set_media_type_for_static_topology(vptx_t*)",0,Closed
"capi_v2_pbe_update_config_with_media_fmt(capi_v2_pbe*, void*)",0,Closed
"capi_v2_sample_slip_calc_set_sample_rate(capi_v2_sample_slip_calc_t*, unsigned long)",0,Closed
"capi_v2_virtualizer_process_set_data_ptr(capi_v2_virtualizer*, capi_v2_stream_data_t const*, capi_v2_stream_data_t*)",0,Closed
"topo_olm_reset_state_for_remote_response(topo_struct*)",0,Closed
"ultrasound_dec_svc_get_thread_stack_size(unsigned long)",0,Closed
"ultrasound_enc_svc_get_thread_stack_size(unsigned long)",0,Closed
"avsync_lib_make_simple_rendering_decision(void*, long long, avsync_rendering_decision_t*)",0,Closed
"capi_v2_fir_check_channel_map_max_tap_cfg(audproc_fir_max_tap_length_cfg_t*, unsigned long)",0,Closed
"capi_v2_sample_slip_process_set_direction(void*, ss_port_direction)",0,Closed
"capi_v2_soft_vol_get_multichannel_gain_v2(capi_v2_soft_vol*, audproc_volume_ctrl_multichannel_gain_v2_t*)",0,Closed
"hal_lpass_hdmi_output_dp_engine_enable_v1(unsigned short)",0,Closed
"hal_lpass_hdmi_output_dp_engine_enable_v2(unsigned short)",0,Closed
"topo_get_virtualizer_volume_ramp_param_id(unsigned long*)",0,Closed
"ultrasound_enc_svc_init_output_buf_params(ultrasound_enc_svc_out_buffer_params_t*)",0,Closed
"ultrasound_proc_svc_get_thread_stack_size(unsigned long)",0,Closed
"vsm_utility_is_voc_op_mode_event_received(vsm_session_object_t*)",0,Closed
"hal_lpass_hdmi_output_cfg_user_bits_buf_v1(hal_lpass_hdmi_output_user_bits_cfg_t)",0,Closed
"hal_lpass_hdmi_output_cfg_user_bits_buf_v2(hal_lpass_hdmi_output_user_bits_cfg_t)",0,Closed
"hal_lpass_hdmi_output_dp_cfg_audio_info_v1(hal_lpass_hdmi_output_dp_audioinfo_cfg_t)",0,Closed
"hal_lpass_hdmi_output_dp_cfg_audio_info_v2(hal_lpass_hdmi_output_dp_audioinfo_cfg_t)",0,Closed
"hal_lpass_hdmi_output_ms_cfg_pack_trans_v1(hal_lpass_hdmi_output_ms_pack_trans_cfg_t)",0,Closed
"hal_lpass_hdmi_output_ms_cfg_pack_trans_v2(hal_lpass_hdmi_output_ms_pack_trans_cfg_t)",0,Closed
"hal_lpass_hdmi_output_ss_cfg_pack_trans_v1(hal_lpass_hdmi_output_ss_pack_trans_cfg_t)",0,Closed
"hal_lpass_hdmi_output_ss_cfg_pack_trans_v2(hal_lpass_hdmi_output_ss_pack_trans_cfg_t)",0,Closed
"hal_lpass_hdmi_outputt_clear_interrupts_v1(unsigned long)",0,Closed
"hal_lpass_hdmi_outputt_clear_interrupts_v2(unsigned long)",0,Closed
"mem_blob_reader_get_pointer_to_current_loc(void*)",0,Closed
"ultrasound_proc_svc_get_rx_out_buffer_size(ultrasound_proc_svc_t*, unsigned long*)",0,Closed
"ultrasound_proc_svc_init_output_buf_params(ultrasound_proc_svc_out_buffer_params_t*)",0,Closed
"vsm_utility_verify_param_data_size_aligned(unsigned long)",0,Closed
"avsync_lib_increment_expected_session_clock(void*, unsigned long long)",0,Closed
"capi_v2_latency_check_channel_map_delay_cfg(audproc_delay_param_per_config_t*, unsigned long)",0,Closed
"hal_lpass_hdmi_output_enable_legacy_mode_v1(unsigned short)",0,Closed
"hal_lpass_hdmi_output_enable_legacy_mode_v2(unsigned short)",0,Closed
"hdmi_output_group_list_cfg_list_match_check(afe_param_id_group_device_hdmi_multistream_cfg_t*, hdmi_out_group_list*)",0,Closed
"VSM_utility_if_passive_client_already_exists(aprv2_packet_t*, vsm_session_object_t*)",0,Closed
"hal_lpass_hdmi_output_enable_vbit_hw_mode_v1(hal_lpass_hdmi_output_stream_mode, unsigned short, unsigned short)",0,Closed
"hal_lpass_hdmi_output_enable_vbit_hw_mode_v2(hal_lpass_hdmi_output_stream_mode, unsigned short, unsigned short)",0,Closed
"afe_get_hdmi_output_group_device_state_object()",0,Closed
"avsync_lib_check_set_default_rendering_window(void*, unsigned long)",0,Closed
"capi_v2_sample_slip_process_get_framesizeinfo(void*, audproc_sampleslip_framesize_info_t*)",0,Closed
"hal_lpass_hdmi_output_disable_vbit_hw_mode_v1(hal_lpass_hdmi_output_stream_mode, unsigned short)",0,Closed
"hal_lpass_hdmi_output_ms_enable_pack_trans_v1(unsigned short)",0,Closed
"hal_lpass_hdmi_output_ms_enable_pack_trans_v2(unsigned short)",0,Closed
"hal_lpass_hdmi_output_ss_enable_pack_trans_v1(unsigned short)",0,Closed
"hal_lpass_hdmi_output_ss_enable_pack_trans_v2(unsigned short)",0,Closed
"topo_update_olm_response_handle_with_response(olm_response_handler*, unsigned long, long)",0,Closed
"vptx_validate_sample_rate_for_static_topology(unsigned long, unsigned long)",0,Closed
"vsm_action_cleanup_ssr_domain_passive_clients(unsigned char, vsm_session_object_t*)",0,Closed
"vsm_utility_determine_closest_supported_pp_sr(unsigned long, unsigned long*)",0,Closed
"VSM_utility_ssr_matches_passive_clients_domain(unsigned char, vsm_session_object_t*)",0,Closed
"hal_lpass_hdmi_output_enable_parity_hw_mode_v1(unsigned short)",0,Closed
"hal_lpass_hdmi_output_enable_parity_hw_mode_v2(unsigned short)",0,Closed
"ultrasound_svc_circ_buff_get_available_samples(us_circ_buff_state_t*)",0,Closed
"capi_v2_sample_slip_calc_get_num_samples_to_stuff(capi_v2_sample_slip_calc_t*)",0,Closed
"ultrasound_proc_svc_get_rx_out_active_buffer_data_ptr(ultrasound_proc_svc_t*, unsigned char**)",0,Closed
"ultrasound_proc_svc_calc_tx_frame_size_for_output_type(ultrasound_proc_svc_t*, unsigned long, unsigned long*)",0,Closed
"vsm_action_ssr_clear_event_class_registrations_oob_tty(vsm_session_object_t*, unsigned char)",0,Closed
"capi_v2_virtualizer_process_update_processed_buffer_len(capi_v2_virtualizer*, capi_v2_stream_data_t const*, capi_v2_stream_data_t*)",0,Closed
"ultrasound_proc_svc_get_rx_out_inactive_buffer_data_ptr(ultrasound_proc_svc_t*, unsigned char**)",0,Closed
"d_to_avt_sync(dev_to_avt_t*)",0,Closed
"topo_bg_process(void*) (.extracted_region)",0,Closed
"topo_bg_process(void*) (.extracted_region.1.1_i32_0)",0,Closed
"topo_bg_process(void*) (.extracted_region.2)",0,Closed
"MtMx_PspdProcess(MtMx_PspdStruct*, elite_msg_any_t*, elite_msg_any_t*) (.extracted_region)",0,Closed
"is_entry_present(unsigned char*, unsigned long, unsigned char)",0,Closed
"route_inp_to_out(dec_out_chan_map_t*, unsigned char, unsigned char)",0,Closed
"copy_pmu_event_set(avcs_pmu_event_set_t*, avcs_pmu_event_set_t*)",0,Closed
"stub_clear_symbols(adsp_amdb_node_t*)",0,Closed
"afe_i2s_driver_read(void*, short*, unsigned long) (.extracted_region)",0,Closed
"afe_i2s_driver_read(void*, short*, unsigned long) (.extracted_region.3)",0,Closed
"afe_i2s_validate_id(unsigned short, unsigned short const*, unsigned short)",0,Closed
"afe_tdm_validate_id(unsigned short, unsigned short const*, unsigned short)",0,Closed
"data_is_interleaved(_AdspAudioMediaFormatInfo_t const*)",0,Closed
"vds_validate_client(void*, unsigned long, unsigned long)",0,Closed
"AudPP_HandleEOSState(_ThisAudDynaPPSvc_t*, unsigned long, unsigned char)",0,Closed
"AudPP_HandleEOSState(_ThisAudDynaPPSvc_t*, unsigned long, unsigned char) (.1.2_i8_0)",0,Closed
"Voice_CheckMediaType(elite_multi_channel_pcm_fmt_blk_t*, elite_multi_channel_pcm_fmt_blk_t*)",0,Closed
"afe_loc_cfg_clk_node(unsigned long)",0,Closed
"is_duplicate_present(unsigned char*, unsigned long)",0,Closed
"stub_resolve_symbols(adsp_amdb_node_t*, char const*, char const*)",0,Closed
"capi_v2_clear_symbols(adsp_amdb_node_t*)",0,Closed
